DsCompetition,NaAsset,DsAsset,QtMinutesDuration
Tenis,Fernando Sanz: “Veo el futuro de Carlos Alcaraz prometedor”,"Fernando Sanz, embajador de LaLiga, nos cuenta cómo ve las opciones de la selección española en la Copa Davis que arrancará el próximo 25 de noviembre en Madrid. El exfutbolista habla de Rafa Nadal de Pablo Carreño, de sus recuerdos más especiales sobre la Copa Davis, del futuro prometedor de Carlos Alcaraz y del papel que puede tener Ansu Fati en el FC Barcelona y en LaLiga.",2.50
Tenis,ITF Beach Tennis World Tour - Reunion Classic - Final,"Final de la competición de tenis de playa Reunion Classic, celebrada en Reunión, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",0.00
Tenis,ITF Beach Tennis World Tour - Reunion Classic - Final,"Final de la competición de tenis de playa Reunion Classic, celebrada en Reunión, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",243.00
Tenis,ITF Valencia: Cuartos de Final,ITF Valencia: Cuartos de Final,0.00
Tenis,ITF Valencia: Final,ITF Valencia: Final,0.00
Tenis,ITF Valencia: Semifinales,ITF Valencia: Semifinales,0.00
Tenis,ITF W15 Santa Margarita de Montbui – Final,"El Club de Tenis de Montbui de Barcelona acoge el torneo Arcadi Manchón, que se celebra dentro del circuito ITF W15.",85.00
Tenis,ITF W15 Santa Margarita de Montbui – Final: Cervino Ruiz - Mikulskyte,"El Club de Tenis de Montbui de Barcelona acoge el torneo Arcadi Manchón, que se celebra dentro del circuito ITF W15.",84.52
Tenis,ITF W15 Santa Margarita de Montbui – Semifinal: Mikulskyte - Sierra,"El Club de Tenis de Montbui de Barcelona acoge el torneo Arcadi Manchón, que se celebra dentro del circuito ITF W15.",75.48
Tenis,ITF W15 Santa Margarita de Montbui – Semifinal: Selekhmeteva - Cervino Ruiz,"El Club de Tenis de Montbui de Barcelona acoge el torneo Arcadi Manchón, que se celebra dentro del circuito ITF W15.",156.15
Tenis,ITF W15 Santa Margarita de Montbui – Semifinales,"El Club de Tenis de Montbui de Barcelona acoge el torneo Arcadi Manchón, que se celebra dentro del circuito ITF W15.",236.00
Tenis,ITF W25 Palma del Río – Final,"El Polideportivo Municipal el Pandero de Palma del Río (Córdoba), acoge el Open Generali Ciudad de Palma del Río 2021 que se celebra dentro del circuito ITF W25.",127.63
Tenis,ITF W25 Palma del Río – Final,"El Polideportivo Municipal el Pandero de Palma del Río (Córdoba), acoge el Open Generali Ciudad de Palma del Río 2021 que se celebra dentro del circuito ITF W25.",145.00
Tenis,ITF W25 Palma del Río – Semifinales,"El Polideportivo Municipal el Pandero de Palma del Río (Córdoba), acoge el Open Generali Ciudad de Palma del Río 2021 que se celebra dentro del circuito ITF W25.",161.72
Tenis,ITF W25 Palma del Río – Semifinales,"El Polideportivo Municipal el Pandero de Palma del Río (Córdoba), acoge el Open Generali Ciudad de Palma del Río 2021 que se celebra dentro del circuito ITF W25.",172.00
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Bassols Ribera - De Vroome,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Marina Bassols Ribera - Indy De Vroome.,114.02
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Bouzas Maneiro - Lansere,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Jessica Bouzas Maneiro - Sofya Lansere.,104.02
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Burillo Escorihuela - Waltert,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Irene Burillo Escorihuela - Simona Waltert.,206.30
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Diatchenko - Amalia Rosca,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Vitalia Diatchenko - Andreea Amalia Rosca.,89.70
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Eala - Carrillo Marin,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Alexandra Eala - Alba Carrillo Marin.,197.43
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Hesse - Muramatsu,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Amandine Hesse - Chihiro Muramatsu.,111.20
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Hogenkamp - Wagner,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Richel Hogenkamp - Stephanie Wagner.,76.35
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Lázaro García - Ivakhnenko,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Andrea Lázaro García - Valentina Ivakhnenko.,110.45
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Martinez Cirez - Paquet,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Carlota Martinez Cirez - Chloe Paquet.,142.52
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Prisacariu - Gutiérrez Carrasco,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Andreea Prisacariu - María Gutiérrez Carrasco.,159.97
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Rame - Hoste Ferrer,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Alice Rame - Claudia Hoste Ferrer.,80.68
Tenis,ITF W25 Playa de Aro - 1ª Ronda: Selekhmeteva - Masarova,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 1ª Ronda: Oksana Selekhmeteva - Rebeka Masarova.,0.00
Tenis,ITF W25 Playa de Aro - 2ª Ronda: Amalia Rosca - Rame,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 2ª Ronda: Andreea Amalia Rosca - Alice Rame.,54.68
Tenis,ITF W25 Playa de Aro - 2ª Ronda: Bouzas Maneiro - Bassols Ribera,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 2ª Ronda: Jessica Bouzas Maneiro - Marina Bassols Ribera.,125.42
Tenis,ITF W25 Playa de Aro - 2ª Ronda: Di Sarra - Hesse,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 2ª Ronda: Federica Di Sarra - Amandine Hesse.,105.75
Tenis,ITF W25 Playa de Aro - 2ª Ronda: Eala - Burillo Escorihuela,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 2ª Ronda: Alexandra Eala - Irene Burillo Escorihuela.,106.03
Tenis,ITF W25 Playa de Aro - 2ª Ronda: Lamens - Lázaro García,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 2ª Ronda: Suzan Lamens - Andrea Lázaro García.,148.27
Tenis,ITF W25 Playa de Aro - 2ª Ronda: Papamichail - Martinez Cirez,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 2ª Ronda: Despina Papamichail - Carlota Martinez Cirez.,124.95
Tenis,ITF W25 Playa de Aro - Clasificación: Carreras - Selekhmeteva,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 3ª Ronda Clasificación: Amanda Carreras - Oksana Selekhmeteva.,107.85
Tenis,ITF W25 Playa de Aro - Clasificación: Carrillo Marin - Cakarevic,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 3ª Ronda Clasificación: Alba Carrillo Marin - Sara Cakarevic.,142.85
Tenis,ITF W25 Playa de Aro - Clasificación: Maristany Zuleta de Reales - Masarova,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 3ª Ronda Clasificación: Maristany Zuleta de Reales - Rebeka Masarova.,145.68
Tenis,ITF W25 Playa de Aro - Clasificación: Prisacariu - Thandi,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de 3ª Ronda Clasificación: Andreea Prisacariu - Karman Kaur Thandi.,158.93
Tenis,ITF W25 Playa de Aro - Cuartos de final dobles: Bassols Ribera y Custic - Bouzas Maneiro y Hoste Ferrer,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Cuartos de final dobles: Marina Bassols Ribera y Marta Custic - Jessica Bouzas Maneiro y Claudia Hoste Ferrer.,0.00
Tenis,ITF W25 Playa de Aro - Cuartos de final dobles: Nicholls y Strakhova - Haverlag y Lamens,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Cuartos de final dobles: Olivia Nicholls y Valeriya Strakhova - Isabelle Haverlag y Suzan Lamens.,84.10
Tenis,ITF W25 Playa de Aro - Cuartos de final: Lamens - Burillo Escorihuela,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Cuartos de final: Suzan Lamens - Irene Burillo Escorihuela.,128.00
Tenis,ITF W25 Playa de Aro - Cuartos de final: Masarova - Bassols Ribera,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Cuartos de final: Rebeka Masarova - Marina Bassols Ribera.,126.72
Tenis,ITF W25 Playa de Aro - Cuartos de final: Rame - Hesse,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Cuartos de final: Alice Rame - Amandine Hesse.,104.20
Tenis,ITF W25 Playa de Aro - Cuartos de final: Wagner - Martinez Cirez,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Cuartos de final: Stephanie Wagner - Carlota Martinez Cirez.,225.30
Tenis,ITF W25 Playa de Aro - Final dobles: Eala y Selekhmeteva - Mikulskyte y Georgeta Simion,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido final de dobles: Alexandra Eala y Oksana Selekhmeteva - Justina Mikulskyte y Oana Georgeta Simion.,93.27
Tenis,ITF W25 Playa de Aro - Final: Burillo Escorihuela - Masarova,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido final: Irene Burillo Escorihuela - Rebeka Masarova.,141.17
Tenis,ITF W25 Playa de Aro - Semifinal dobles: Eala y Selekhmeteva - Haverlag y Lamens,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Semifinales dobles: Alexandra Eala y Oksana Selekhmeteva - Isabelle Haverlag y Suzan Lamens.,56.70
Tenis,ITF W25 Playa de Aro - Semifinal dobles: Mikulskyte y Georgeta Simion - Bouzas Maneiro y Hoste Ferrer,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Semifinales dobles: Justina Mikulskyte y Oana Georgeta Simion - Jessica Bouzas Maneiro y Claudia Hoste Ferrer.,55.10
Tenis,ITF W25 Playa de Aro - Semifinal: Hesse - Burillo Escorihuela,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Semifinales: Amandine Hesse - Irene Burillo Escorihuela.,116.87
Tenis,ITF W25 Playa de Aro - Semifinal: Masarova - Wagner,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365. Partido de Semifinales: Rebeka Masarova - Stephanie Wagner.,108.50
Tenis,ITF W25 Playa de Aro – Final,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,155.00
Tenis,ITF W25 Playa de Aro – Final Dobles,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,98.00
Tenis,ITF W25 Playa de Aro – Jueves: Pista 2,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,442.00
Tenis,ITF W25 Playa de Aro – Jueves: Pista central,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,540.00
Tenis,ITF W25 Playa de Aro – Martes: Pista 2,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,506.00
Tenis,ITF W25 Playa de Aro – Martes: Pista central,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,690.00
Tenis,ITF W25 Playa de Aro – Miércoles: Pista 2,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,504.00
Tenis,ITF W25 Playa de Aro – Miércoles: Pista central,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,496.00
Tenis,ITF W25 Playa de Aro – Semifinales,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,237.00
Tenis,ITF W25 Playa de Aro – Viernes: Pista 2,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,360.00
Tenis,ITF W25 Playa de Aro – Viernes: Pista central,El Club de Tenis de Aro de Girona acoge el segundo torneo internacional Playa de Aro 365.,576.00
Tenis,ITF W60 Conde Jackson Maspalomas – Aleksandra Krunic - Victoria Jiménez,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,158.90
Tenis,ITF W60 Conde Jackson Maspalomas – Arantxa Rus - Ilona Georgiana,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,107.12
Tenis,ITF W60 Conde Jackson Maspalomas – Arantxa Rus - Julia Grabher,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,92.43
Tenis,ITF W60 Conde Jackson Maspalomas – Arantxa Rus - Victoria Jiménez,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,90.68
Tenis,ITF W60 Conde Jackson Maspalomas – Cuartos de Final,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,275.00
Tenis,ITF W60 Conde Jackson Maspalomas – Final,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,95.00
Tenis,ITF W60 Conde Jackson Maspalomas – Semifinales  ,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,309.00
Tenis,ITF W60 Conde Jackson Maspalomas – Victoria Jiménez - Diane Parry,Las instalaciones del Conde Jackson Tennis Maspalomas (Gran Canaria) acogen el segundo de los torneos profesionales de tenis femenino valederos para el ranking mundial WTA. Jugadoras de más de 30 nacionalidades optan al triunfo final. ,193.17
Tenis,ITF W60 DISA Gran Canaria  – Arantxa Rus - Elian Avanesyan,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",87.27
Tenis,ITF W60 DISA Gran Canaria  – Mayar Sheriff - Aleksandra Krunic,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",121.05
Tenis,ITF W60 DISA Gran Canaria  – Semifinales,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",230.00
Tenis,ITF W60 DISA Gran Canaria – Arantxa Rus - Mayar Sheriff,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",120.53
Tenis,ITF W60 DISA Gran Canaria – Cuartos de final,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",371.00
Tenis,ITF W60 DISA Gran Canaria – Final,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",130.00
Tenis,ITF W60 DISA Gran Canaria – Jéssica Bouzas - Elina Avanesyan,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",153.85
Tenis,ITF W60 DISA Gran Canaria – Oksana Selekhmeteva - Mayar Sheriff,"Las instalaciones de Conde Jackson Tennis Maspalomas (Gran Canaria), acoge el W60 San Bartolomé de Tirajana 2021, que se celebra dentro del circuito ITF W60.",194.12
Tenis,ITF W60 Vitoria-Gasteiz – Cuartos de final,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",206.00
Tenis,ITF W60 Vitoria-Gasteiz – Cuartos de final 01,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",120.92
Tenis,ITF W60 Vitoria-Gasteiz – Cuartos de final 02,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",82.77
Tenis,ITF W60 Vitoria-Gasteiz – Final,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",147.23
Tenis,ITF W60 Vitoria-Gasteiz – Final,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",145.00
Tenis,ITF W60 Vitoria-Gasteiz – Semifinales,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",244.00
Tenis,ITF W60 Vitoria-Gasteiz – Semifinales,"Las instalaciones de La Peña Vitoria (Vitoria-Gasteiz), acoge el Araba World Tennis Tour Vitoria-Gasteiz 2021, que se celebra dentro del circuito ITF W60.",251.00
Tenis,ITF W80 Els Gorchs – Cuartos de final,"El Club de Tenis Els Gorchs (Barcelona) acoge el X Torneo Internacional Femenino de Les Franqueses del Vallè, que se celebra dentro del circuito ITF W80.",175.00
Tenis,ITF W80 Els Gorchs – Final,"El Club de Tenis Els Gorchs (Barcelona) acoge el X Torneo Internacional Femenino de Les Franqueses del Vallè, que se celebra dentro del circuito ITF W80.",143.00
Tenis,ITF W80 Els Gorchs – Galfy vs Zanevska,"El Club de Tenis Els Gorchs (Barcelona) acoge el X Torneo Internacional Femenino de Les Franqueses del Vallè, que se celebra dentro del circuito ITF W80.",73.52
Tenis,ITF W80 Els Gorchs – Semifinales,"El Club de Tenis Els Gorchs (Barcelona) acoge el X Torneo Internacional Femenino de Les Franqueses del Vallè, que se celebra dentro del circuito ITF W80.",92.00
Tenis,ITF W80 Valencia – Buzarnescu vs Bolsova,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",88.52
Tenis,ITF W80 Valencia – Buzarnescu vs Gamiz,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",111.55
Tenis,ITF W80 Valencia – Cuartos de final,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",255.00
Tenis,ITF W80 Valencia – Final,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",188.00
Tenis,ITF W80 Valencia – Jones vs Bolsova,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",118.78
Tenis,ITF W80 Valencia – Rus vs Buzarnescu,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",179.92
Tenis,ITF W80 Valencia – Rus vs Mendez,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",130.50
Tenis,ITF W80 Valencia – Semifinales,"El Club de Tenis Valencia acoge el V Open Ciudad de Valencia, que se celebra dentro del circuito ITF W80.",255.00
Tenis,ITF World Tennis Tour de La Bisbal,"Final del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",189.00
Tenis,ITF World Tennis Tour de La Bisbal,"Semifinales del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",276.00
Tenis,ITF World Tennis Tour de La Bisbal,"Cuartos de Final del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",252.00
Tenis,ITF World Tennis Tour de La Bisbal - Cuartos de final: Mrdeza - Gorgodze,"Cuartos de Final del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",99.25
Tenis,ITF World Tennis Tour de La Bisbal - Cuartos de final: Rus - Bassols,"Cuartos de Final del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",122.20
Tenis,ITF World Tennis Tour de La Bisbal - Final,"Final del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",181.03
Tenis,ITF World Tennis Tour de La Bisbal - Semifinales,"Semifinales del ITF World Tennis Tour de La Bisbal, primer torneo puntuable para el nuevo ranking femenino de la Liga MAPFRE de Tenis 2021.",271.37
Tenis,La Bisbal Challenge: Cuartos de Final,La Bisbal Challenge: Cuartos de Final,0.00
Tenis,La Bisbal Challenge: Final,La Bisbal Challenge: Final,0.00
Tenis,La Bisbal Challenge: Semifinales,La Bisbal Challenge: Semifinales,0.00
Tenis,LaLigaSportsCon Martín de la Puente,"Martín de la Puente atiende a LaLigaSportsTV después de proclamarse campeón del primer torneo de tenis en silla de la Liga Mapfre que organiza la Real Federación Española de Tenis. El tenista español, número 13 del ranking mundial, aspira también al título en la segunda parada de la competición, que tendrá lugar este fin de semana en el CT Valencia.",10.37
Tenis,LaLigaSportsCon Roberto Bautista,"Roberto Bautista, actual número 12 del ranking ATP y vigente campeón de la Davis Cup con España, es el protagonista en una nueva edición del programa semanal de LaLigaSports. El tenista castellonense ha vuelto a entrenarse con la esperanza de retomar la competición internacional en los próximos meses y con la vista puesta en el torneo Desafío Comunitat Valenciana de tenis  que podrá verse en LaLigaSportsTV. Además, el halterófilo David Sánchez, doble medallista europeo, nos enseñan su rutina de entrenamientos.",19.55
Tenis,LaLigaSportsCon Sara Sorribes,La tenista castellonense ha sido la gran protagonista de la Liga femenina Mapfre de tenis con sus victorias en las dos citas disputadas hasta ahora. Sara Sorribes atiende a LaLigaSportsTV para valorar estas competiciones y su futuro más próximo. ,7.83
Tenis,Liga MAPFRE de Tenis – Domingo,Liga MAPFRE de Tenis – Domingo,0.00
Tenis,Liga MAPFRE de Tenis – Final de tenis en silla,Liga MAPFRE de Tenis – Final de tenis en silla,0.00
Tenis,Liga MAPFRE de Tenis – Sábado,Liga MAPFRE de Tenis – Sábado,0.00
Tenis,Liga MAPFRE de Tenis – Viernes,Liga MAPFRE de Tenis – Viernes,0.00
Tenis,Morientes: “Si hubiese sido tenista querría parecerme a Nadal”,"Fernando Morientes, embajador de LaLiga, nos cuenta con ilusión su visión sobre la Copa Davis que arrancará el próximo 25 de noviembre en Madrid. El exfutbolista habla de su ídolo Rafa Nadal, del futuro del tenis español, de sus recuerdos más bonitos sobre la Copa Davis, del nivel de Benzema en LaLiga, y se anima también a darte unos consejos para jugar al fútbol-tenis en el Stand de LaLiga que habrá durante la celebración de la Copa Davis.",4.55
Tenis,Nadal: “Muchísimas gracias a todos por el apoyo siempre” ,Rafael Nadal habla desde de su casa en Manacor después de conseguir su decimotercer título en Roland Garros y tras igualar el récord de Roger Federer de 20 títulos de Grand Slam. ,2.13
Tenis,Pablo Andújar - Pablo Carreñor,Pablo Andújar - Pablo Carreñor,0.00
Tenis,Pablo Andújar - Roberto Bautista,Desafío Comunitat Valenciana: Pablo Andújar - Roberto Bautista.,76.00
Tenis,Pablo Andújar - Roberto Bautista,Pablo Andújar - Roberto Bautista,0.00
Tenis,Pablo Andújar:'Las lesiones me han hecho más fuerte mentalmente',"En 2015 el tenista español Pablo Andújar se hallaba en el punto álgido de su carrera. Sin embargo, una lesión en el codo le hizo desaparecer de las pistas de tenis. Ahora, tras tres operaciones y muchas dudas de si podría volver a jugar, Pablo está convencido que aún le quedan partidos por jugar.",14.00
Tenis,Pablo Carreño - Roberto Bautista,Desafío Comunitat Valenciana: Pablo Carreño - Roberto Bautista.,97.00
Tenis,Pablo Carreño - Roberto Bautista,Pablo Carreño - Roberto Bautista,0.00
Tenis,Resumen Torneo de Les Franqueses de Vallès: Bassols - Bucsa ,Los mejores momentos del partido entre Marina Bassols y Cristina Bucsa correspondiente a la final del Torneo de Les Franqueses de Vallès. ,4.67
Tenis,Resumen Torneo de Les Franqueses de Vallès: Bassols - Jiménez,Los mejores momentos del partido entre Marina Bassols y Victoria Jiménez Kasintseva correspondiente a la semifinal del Torneo de Les Franqueses de Vallès. ,2.98
Tenis,Resumen Torneo de Les Franqueses de Vallès: Bucsa - Gutiérrez ,Los mejores momentos del partido entre Cristina Bucsa y Maria Gutiérrez correspondiente a la semifinal del Torneo de Les Franqueses de Vallès. ,4.03
Tenis,Resumen de Sand Series Saarlouis Classic 2023.,Los mejores momentos del Sand Series Saarlouis Classic 2023.,5.88
Tenis,Resumen del Torneo de Barcelona: Domingo,"Los mejores momentos de los partidos de la Liga MAPFRE de tenis entre Mario Vilella Martínez y Jaume Munar, Albert Ramos y Pablo Carreño, Pablo Andújar y Roberto Carballés, y Martínez/Pablo Carreño y Munar/Pablo Andújar.",11.70
Tenis,Resumen del Torneo de Barcelona: Sábado,"Los mejores momentos de los partidos de la Liga MAPFRE de tenis entre Mario Vilella y Carlos Taberner, Pedro Martínez y Pablo Andújar, Roberto Carbellés y Albert Ramos y Carballés/Pablo Carreño y Jaume Munar/Taberner. ",4.90
Tenis,Resumen del Torneo de Barcelona: Viernes,"Los mejores momentos de los partidos de la Liga MAPFRE de tenis entre Roberto Carballés y Jaume Munar, Pedro Martinez y Albert Ramos, Pablo Carreño y Carlos Taberner, y Martinez/Mario Vilella y Munar/Pablo Andújar. ",11.82
Tenis,Resumen del torneo de Castellón: Cristina Bucsa – Eva Guerrero ,Los mejores momentos del partido entre Cristina Bucsa y Eva Guerrero correspondiente a la semifinal del torneo de Castellón. ,3.43
Tenis,Resumen del torneo de Castellón: Sara Sorribes - Cristina Bucsa,Los mejores momentos del partido entre Sara Sorribes y Cristina Bucsa correspondiente a la final del torneo de Castellón. ,3.43
Tenis,Resumen del torneo de Castellón: Sara Sorribes - Lara Arruabarrena ,Los mejores momentos del partido entre Sara Sorribes y Cristina Bucsa correspondiente a la semifinal del torneo de Castellón. ,2.57
